filename,start_time,end_time,primary_label,confidence
H24_20230508_125000.ogg,30.0,33.0,whtdov,0.7591802477836609
H24_20230508_125000.ogg,39.0,42.0,whtdov,0.6846175789833069
H24_20230508_125000.ogg,45.0,48.0,whtdov,0.3765627145767212
H24_20230508_125000.ogg,54.0,57.0,whtdov,0.26856279373168945
H30_20230506_155000.ogg,36.0,39.0,rugdov,0.6845388412475586
H30_20230506_155000.ogg,42.0,45.0,rugdov,0.3982771933078766
H30_20230506_155000.ogg,54.0,57.0,rugdov,0.5726906061172485
H16_20230503_094500.ogg,0.0,3.0,strcuc1,0.49465739727020264
H16_20230503_094500.ogg,3.0,6.0,strcuc1,0.7305390238761902
H16_20230503_094500.ogg,9.0,12.0,strcuc1,0.2832392752170563
H16_20230503_094500.ogg,12.0,15.0,strcuc1,0.8643980622291565
H16_20230503_094500.ogg,18.0,21.0,strcuc1,0.8473239541053772
H16_20230503_094500.ogg,21.0,24.0,strcuc1,0.4176749885082245
H16_20230503_094500.ogg,27.0,30.0,strcuc1,0.6242417693138123
H16_20230503_094500.ogg,33.0,36.0,strcuc1,0.3761446475982666
H16_20230503_094500.ogg,36.0,39.0,strcuc1,0.9146483540534973
H16_20230503_094500.ogg,39.0,42.0,grasal4,0.6432622671127319
H16_20230503_094500.ogg,42.0,45.0,strcuc1,0.9576407074928284
H16_20230503_094500.ogg,48.0,51.0,strcuc1,0.6120897531509399
H16_20230503_094500.ogg,51.0,54.0,strcuc1,0.41210612654685974
H16_20230503_094500.ogg,51.0,54.0,baymac,0.2948506772518158
H16_20230503_094500.ogg,54.0,57.0,baymac,0.29648739099502563
H02_20230504_141000.ogg,6.0,9.0,baymac,0.3290150463581085
H90_20230503_074500.ogg,30.0,33.0,pirfly1,0.7932775020599365
H90_20230503_074500.ogg,33.0,36.0,pirfly1,0.4227846562862396
H90_20230503_074500.ogg,39.0,42.0,pirfly1,0.2647360861301422
H90_20230503_074500.ogg,57.0,60.0,pirfly1,0.7688435912132263
H63_20230426_084500.ogg,0.0,3.0,blbwre1,0.6606248021125793
O201_20230520_092500.ogg,39.0,42.0,littin1,0.6932197213172913
O201_20230520_092500.ogg,42.0,45.0,littin1,0.45770686864852905
O201_20230520_092500.ogg,45.0,48.0,littin1,0.5503672957420349
H74_20230510_054500.ogg,9.0,12.0,whbman1,0.6875075101852417
H74_20230510_054500.ogg,33.0,36.0,whbman1,0.40731504559516907
H02_20230426_123500.ogg,27.0,30.0,trokin,0.5332012176513672
H27_20230501_082500.ogg,12.0,15.0,grekis,0.3066675662994385
H27_20230501_082500.ogg,24.0,27.0,bicwre1,0.6832762956619263
H27_20230501_082500.ogg,27.0,30.0,grekis,0.40827319025993347
H27_20230501_082500.ogg,42.0,45.0,grekis,0.5652874708175659
H17_20230428_202500.ogg,0.0,3.0,gretin1,0.44342997670173645
H89_20230515_050000.ogg,9.0,12.0,strfly1,0.516646146774292
H03_20230501_174500.ogg,6.0,9.0,littin1,0.41017457842826843
H32_20230507_174000.ogg,33.0,36.0,pavpig2,0.2772166430950165
H32_20230507_174000.ogg,36.0,39.0,pavpig2,0.4057311415672302
H32_20230507_174000.ogg,45.0,48.0,crebob1,0.8518075346946716
H32_20230507_174000.ogg,57.0,60.0,crebob1,0.582292377948761
H78_20230423_170000.ogg,0.0,3.0,pavpig2,0.802954375743866
H78_20230423_170000.ogg,3.0,6.0,pavpig2,0.5386316180229187
H78_20230423_170000.ogg,6.0,9.0,pavpig2,0.7566541433334351
H78_20230423_170000.ogg,9.0,12.0,pavpig2,0.2753753662109375
H78_20230423_170000.ogg,21.0,24.0,pavpig2,0.8858234286308289
H78_20230423_170000.ogg,24.0,27.0,pavpig2,0.6381542086601257
H78_20230423_170000.ogg,27.0,30.0,pavpig2,0.528683602809906
H78_20230423_170000.ogg,51.0,54.0,pavpig2,0.2995656728744507
H78_20230423_170000.ogg,54.0,57.0,pavpig2,0.7481089234352112
H78_20230423_170000.ogg,57.0,60.0,pavpig2,0.4033401906490326
H88_20230430_104000.ogg,0.0,3.0,bubwre1,0.3632975220680237
H88_20230430_104000.ogg,3.0,6.0,bubwre1,0.29086512327194214
H88_20230430_104000.ogg,9.0,12.0,bubwre1,0.48026785254478455
H88_20230430_104000.ogg,12.0,15.0,bubwre1,0.39633387327194214
H88_20230430_104000.ogg,15.0,18.0,bubwre1,0.41651201248168945
H88_20230430_104000.ogg,18.0,21.0,bubwre1,0.4322572350502014
H88_20230430_104000.ogg,42.0,45.0,bubwre1,0.3128121495246887
H88_20230430_104000.ogg,48.0,51.0,bubwre1,0.3173854649066925
H88_20230430_104000.ogg,54.0,57.0,bubwre1,0.35433119535446167
H24_20230520_064500.ogg,21.0,24.0,whtdov,0.30085694789886475
H24_20230520_064500.ogg,48.0,51.0,chfmac1,0.549360990524292
H24_20230520_064500.ogg,51.0,54.0,bugtan,0.2696819007396698
H88_20230504_094500.ogg,42.0,45.0,cocwoo1,0.3082412779331207
H21_20230514_141000.ogg,39.0,42.0,whtdov,0.45135730504989624
H26_20230502_082500.ogg,6.0,9.0,yelori1,0.2997361719608307
H26_20230502_082500.ogg,15.0,18.0,bicwre1,0.34073999524116516
H26_20230502_082500.ogg,36.0,39.0,bicwre1,0.42941173911094666
H26_20230502_082500.ogg,45.0,48.0,norscr1,0.7984167337417603
H26_20230502_082500.ogg,48.0,51.0,bicwre1,0.35926905274391174
H26_20230502_082500.ogg,51.0,54.0,yelori1,0.5366734266281128
H26_20230502_082500.ogg,51.0,54.0,saffin,0.26705285906791687
H26_20230502_082500.ogg,57.0,60.0,yelori1,0.3203859329223633
H20_20230506_202500.ogg,27.0,30.0,grepot1,0.3271150588989258
H20_20230506_202500.ogg,30.0,33.0,trsowl,0.3781885802745819
H20_20230506_202500.ogg,30.0,33.0,grepot1,0.2949939966201782
H65_20230512_084500.ogg,33.0,36.0,bicwre1,0.9774815440177917
H65_20230512_084500.ogg,36.0,39.0,bicwre1,0.9814634323120117
H65_20230512_084500.ogg,39.0,42.0,bicwre1,0.8841094970703125
H79_20230429_115500.ogg,6.0,9.0,rubsee1,0.33290383219718933
H79_20230429_115500.ogg,21.0,24.0,tbsfin1,0.5607754588127136
H79_20230429_115500.ogg,21.0,24.0,rubsee1,0.3106170892715454
H79_20230429_115500.ogg,27.0,30.0,smbani,0.6728597283363342
H79_20230429_115500.ogg,30.0,33.0,smbani,0.6459734439849854
H79_20230429_115500.ogg,57.0,60.0,orcpar,0.3104580044746399
H14_20230427_073000.ogg,30.0,33.0,piepuf1,0.28823578357696533
H14_20230427_073000.ogg,57.0,60.0,rugdov,0.32743287086486816
H79_20230502_131000.ogg,18.0,21.0,cargra1,0.9625071883201599
H79_20230502_131000.ogg,24.0,27.0,tbsfin1,0.5242944359779358
H79_20230502_131000.ogg,33.0,36.0,cargra1,0.4120844602584839
H79_20230502_131000.ogg,42.0,45.0,tbsfin1,0.28716185688972473
H79_20230502_131000.ogg,51.0,54.0,tbsfin1,0.4033408761024475
H12_20230504_124000.ogg,54.0,57.0,pirfly1,0.48807013034820557
H12_20230504_124000.ogg,57.0,60.0,pirfly1,0.6281883716583252
H89_20230508_154000.ogg,15.0,18.0,pirfly1,0.45518797636032104
H20_20230420_143000.ogg,48.0,51.0,orcpar,0.514251708984375
H11_20230511_130000.ogg,0.0,3.0,socfly1,0.5175324082374573
H11_20230511_130000.ogg,0.0,3.0,grekis,0.4926051199436188
H11_20230511_130000.ogg,0.0,3.0,roahaw,0.363289475440979
H11_20230511_130000.ogg,6.0,9.0,grekis,0.40287095308303833
H11_20230511_130000.ogg,12.0,15.0,grekis,0.8449237942695618
H11_20230511_130000.ogg,21.0,24.0,grekis,0.7237297892570496
H11_20230511_130000.ogg,24.0,27.0,grekis,0.6444259881973267
H11_20230511_130000.ogg,30.0,33.0,grekis,0.7878533005714417
H11_20230511_130000.ogg,36.0,39.0,grekis,0.6398839950561523
H11_20230511_130000.ogg,42.0,45.0,grekis,0.634545624256134
H11_20230511_130000.ogg,45.0,48.0,grekis,0.47686758637428284
H11_20230511_130000.ogg,51.0,54.0,grekis,0.48846226930618286
H11_20230511_130000.ogg,54.0,57.0,grekis,0.7391676306724548
H28_20230522_054500.ogg,51.0,54.0,rutjac1,0.25302720069885254
H12_20230429_180500.ogg,15.0,18.0,gretin1,0.6095402240753174
H12_20230429_180500.ogg,18.0,21.0,gretin1,0.8456845283508301
H12_20230429_180500.ogg,30.0,33.0,gretin1,0.7817484736442566
H12_20230429_180500.ogg,33.0,36.0,gretin1,0.5813665986061096
H12_20230429_180500.ogg,39.0,42.0,gretin1,0.2662349343299866
H12_20230429_180500.ogg,45.0,48.0,gretin1,0.4965648949146271
H12_20230429_180500.ogg,48.0,51.0,gretin1,0.7783191204071045
H12_20230429_180500.ogg,51.0,54.0,gretin1,0.584958016872406
H22_20230426_084000.ogg,15.0,18.0,greibi1,0.30235984921455383
H22_20230426_084000.ogg,21.0,24.0,colcha1,0.2706419825553894
H22_20230426_084000.ogg,48.0,51.0,pavpig2,0.45259737968444824
H67_20230512_053500.ogg,3.0,6.0,blbwre1,0.31835269927978516
H79_20230514_130000.ogg,36.0,39.0,grekis,0.7276461720466614
H79_20230514_130000.ogg,39.0,42.0,grekis,0.4603412449359894
H79_20230514_130000.ogg,48.0,51.0,grekis,0.2665272355079651
H79_20230514_130000.ogg,54.0,57.0,grekis,0.39799219369888306
H08_20230505_165000.ogg,18.0,21.0,pirfly1,0.3985270857810974
H08_20230505_165000.ogg,36.0,39.0,pirfly1,0.28988826274871826
H26_20230503_153000.ogg,57.0,60.0,strcuc1,0.8038363456726074
H19_20230503_054000.ogg,45.0,48.0,plbwoo1,0.3284795880317688
H73_20230516_055500.ogg,6.0,9.0,gretin1,0.41955551505088806
H73_20230516_055500.ogg,9.0,12.0,gretin1,0.9863021373748779
H73_20230516_055500.ogg,12.0,15.0,gretin1,0.6433800458908081
H73_20230516_055500.ogg,27.0,30.0,gretin1,0.933340847492218
H73_20230516_055500.ogg,30.0,33.0,gretin1,0.9561326503753662
H73_20230516_055500.ogg,39.0,42.0,gretin1,0.8415656089782715
H73_20230516_055500.ogg,45.0,48.0,gretin1,0.41798487305641174
H73_20230516_055500.ogg,48.0,51.0,gretin1,0.6331444978713989
H24_20230510_063000.ogg,0.0,3.0,rumfly1,0.3449093997478485
H24_20230510_063000.ogg,54.0,57.0,trokin,0.30901363492012024
H06_20230508_132000.ogg,0.0,3.0,whtdov,0.2806280851364136
H06_20230508_132000.ogg,6.0,9.0,whtdov,0.36467671394348145
H06_20230508_132000.ogg,9.0,12.0,whtdov,0.3287856876850128
H06_20230508_132000.ogg,39.0,42.0,whtdov,0.3479572534561157
H06_20230508_132000.ogg,48.0,51.0,whtdov,0.2997623085975647
H79_20230515_142500.ogg,15.0,18.0,pavpig2,0.2721917927265167
H79_20230515_142500.ogg,21.0,24.0,pavpig2,0.2805226445198059
H27_20230515_111500.ogg,9.0,12.0,trokin,0.30600112676620483
H11_20230516_131500.ogg,15.0,18.0,brtpar1,0.2573825716972351
H11_20230516_131500.ogg,18.0,21.0,brtpar1,0.26283136010169983
H11_20230516_131500.ogg,21.0,24.0,bugtan,0.3314321041107178
H11_20230516_131500.ogg,27.0,30.0,brtpar1,0.45803236961364746
H11_20230516_131500.ogg,36.0,39.0,yercac1,0.4047929346561432
H65_20230423_101500.ogg,0.0,3.0,recwoo1,0.29634594917297363
H65_20230423_101500.ogg,6.0,9.0,thbeup1,0.3276948928833008
H65_20230423_101500.ogg,9.0,12.0,thbeup1,0.7531341314315796
H65_20230423_101500.ogg,18.0,21.0,thbeup1,0.4770936667919159
H65_20230423_101500.ogg,21.0,24.0,thbeup1,0.353594034910202
H65_20230423_101500.ogg,30.0,33.0,thbeup1,0.25223448872566223
H65_20230423_101500.ogg,36.0,39.0,thbeup1,0.3938954174518585
H65_20230423_101500.ogg,39.0,42.0,thbeup1,0.7320083379745483
H65_20230423_101500.ogg,42.0,45.0,thbeup1,0.42526116967201233
H65_20230423_101500.ogg,51.0,54.0,thbeup1,0.5254687070846558
H26_20230516_071500.ogg,3.0,6.0,norscr1,0.28193432092666626
H26_20230516_071500.ogg,30.0,33.0,norscr1,0.3361472189426422
H26_20230516_071500.ogg,48.0,51.0,norscr1,0.28152889013290405
H26_20230516_071500.ogg,57.0,60.0,norscr1,0.2725662887096405
H14_20230511_050500.ogg,3.0,6.0,trokin,0.41817381978034973
H14_20230511_050500.ogg,24.0,27.0,trokin,0.46090543270111084
H14_20230511_050500.ogg,27.0,30.0,trokin,0.3276776373386383
H14_20230511_050500.ogg,30.0,33.0,trokin,0.3082811236381531
H14_20230511_050500.ogg,33.0,36.0,trokin,0.6452120542526245
H14_20230511_050500.ogg,36.0,39.0,trokin,0.2909892201423645
H14_20230511_050500.ogg,42.0,45.0,trokin,0.4072037935256958
H14_20230511_050500.ogg,48.0,51.0,trokin,0.25777098536491394
H79_20230428_152000.ogg,36.0,39.0,rumfly1,0.6052077412605286
H79_20230428_152000.ogg,45.0,48.0,socfly1,0.25645434856414795
H79_20230428_152000.ogg,48.0,51.0,rumfly1,0.6618969440460205
H10_20230514_142000.ogg,45.0,48.0,baymac,0.33479177951812744
H69_20230513_154000.ogg,30.0,33.0,colcha1,0.44707438349723816
H69_20230513_154000.ogg,33.0,36.0,colcha1,0.2553216218948364
H69_20230513_154000.ogg,36.0,39.0,colcha1,0.5414472222328186
H30_20230514_165000.ogg,15.0,18.0,whtdov,0.5181902050971985
H30_20230514_165000.ogg,18.0,21.0,spbwoo1,0.27152112126350403
H83_20230429_103500.ogg,51.0,54.0,rutpuf1,0.3587019443511963
H71_20230520_060000.ogg,36.0,39.0,littin1,0.3169781565666199
H71_20230520_060000.ogg,39.0,42.0,littin1,0.9631669521331787
H71_20230520_060000.ogg,54.0,57.0,littin1,0.3178213834762573
H71_20230520_060000.ogg,57.0,60.0,littin1,0.3192060887813568
H73_20230509_054500.ogg,12.0,15.0,gretin1,0.7497156858444214
H73_20230509_054500.ogg,15.0,18.0,gretin1,0.8519643545150757
H73_20230509_054500.ogg,18.0,21.0,gretin1,0.4189704656600952
H73_20230509_054500.ogg,48.0,51.0,gretin1,0.8203610777854919
H73_20230509_054500.ogg,51.0,54.0,gretin1,0.9799647331237793
H73_20230509_054500.ogg,54.0,57.0,gretin1,0.9717796444892883
H73_20230509_054500.ogg,57.0,60.0,gretin1,0.641331672668457
H79_20230422_125500.ogg,36.0,39.0,grekis,0.28863969445228577
H79_20230422_125500.ogg,39.0,42.0,baymac,0.305820494890213
H24_20230521_080500.ogg,0.0,3.0,pavpig2,0.48279479146003723
H24_20230521_080500.ogg,3.0,6.0,pavpig2,0.2978394329547882
H24_20230521_080500.ogg,12.0,15.0,pavpig2,0.7066572904586792
H24_20230521_080500.ogg,18.0,21.0,pavpig2,0.266536146402359
H24_20230521_080500.ogg,27.0,30.0,pavpig2,0.4463513195514679
H24_20230521_080500.ogg,30.0,33.0,pavpig2,0.5211482644081116
H24_20230521_080500.ogg,33.0,36.0,pavpig2,0.49503782391548157
H24_20230521_080500.ogg,39.0,42.0,pavpig2,0.3235270380973816
H24_20230521_080500.ogg,42.0,45.0,pavpig2,0.3774768114089966
H18_20230430_092000.ogg,36.0,39.0,bubwre1,0.29116785526275635
H26_20230521_104500.ogg,3.0,6.0,rebbla1,0.3176416754722595
H26_20230521_104500.ogg,30.0,33.0,cattyr,0.9094675183296204
H26_20230521_104500.ogg,33.0,36.0,cattyr,0.762406587600708
H26_20230521_104500.ogg,39.0,42.0,cattyr,0.8155431151390076
H26_20230521_104500.ogg,42.0,45.0,norscr1,0.6250354051589966
H26_20230521_104500.ogg,45.0,48.0,cattyr,0.9767539501190186
H26_20230521_104500.ogg,48.0,51.0,cattyr,0.9204227924346924
H26_20230521_104500.ogg,54.0,57.0,cattyr,0.9790000319480896
H26_20230521_104500.ogg,57.0,60.0,cattyr,0.7888229489326477
H02_20230423_140000.ogg,0.0,3.0,cotfly1,0.5121334791183472
H02_20230423_140000.ogg,3.0,6.0,cotfly1,0.4809296131134033
H02_20230423_140000.ogg,24.0,27.0,trokin,0.5016433596611023
H02_20230423_140000.ogg,30.0,33.0,trokin,0.4038456082344055
H02_20230423_140000.ogg,36.0,39.0,cotfly1,0.40307745337486267
H02_20230423_140000.ogg,39.0,42.0,cotfly1,0.48460015654563904
H02_20230423_140000.ogg,51.0,54.0,blbgra1,0.5546425580978394
H93_20230517_170000.ogg,27.0,30.0,blbwre1,0.3400319814682007
H93_20230517_170000.ogg,45.0,48.0,blbwre1,0.5091649293899536
H30_20230501_203000.ogg,15.0,18.0,compau,0.27548831701278687
H30_20230501_203000.ogg,48.0,51.0,compau,0.2534627616405487
H77_20230503_103500.ogg,3.0,6.0,rutjac1,0.4633643925189972
H24_20230424_141500.ogg,33.0,36.0,rumfly1,0.7046985626220703
H84_20230515_031500.ogg,57.0,60.0,gretin1,0.27164313197135925
O202_20230428_203500.ogg,24.0,27.0,compau,0.27074939012527466
H89_20230424_175500.ogg,0.0,3.0,littin1,0.7358311414718628
H89_20230424_175500.ogg,18.0,21.0,littin1,0.6104204654693604
H89_20230424_175500.ogg,45.0,48.0,littin1,0.2764332592487335
H16_20230501_181500.ogg,33.0,36.0,strcuc1,0.33755162358283997
O203_20230513_163000.ogg,0.0,3.0,whttro1,0.32544052600860596
O203_20230513_163000.ogg,6.0,9.0,bkmtou1,0.2658424377441406
O203_20230513_163000.ogg,12.0,15.0,whttro1,0.944573163986206
O203_20230513_163000.ogg,15.0,18.0,whttro1,0.5248706936836243
O203_20230513_163000.ogg,24.0,27.0,whttro1,0.3528616428375244
O203_20230513_163000.ogg,30.0,33.0,bkmtou1,0.6127588748931885
O203_20230513_163000.ogg,33.0,36.0,bkmtou1,0.7802335619926453
O203_20230513_163000.ogg,36.0,39.0,bkmtou1,0.45282986760139465
O203_20230513_163000.ogg,39.0,42.0,bkmtou1,0.3535900413990021
O203_20230513_163000.ogg,42.0,45.0,whttro1,0.577846884727478
O203_20230513_163000.ogg,45.0,48.0,whttro1,0.637236475944519
O203_20230513_163000.ogg,48.0,51.0,bkmtou1,0.2669145464897156
O203_20230513_163000.ogg,51.0,54.0,bkmtou1,0.3340921700000763
O203_20230513_163000.ogg,57.0,60.0,whttro1,0.5969247221946716
H26_20230522_000500.ogg,30.0,33.0,norscr1,0.6092398762702942
H32_20230506_114500.ogg,12.0,15.0,bafibi1,0.31461670994758606
H32_20230506_114500.ogg,39.0,42.0,grekis,0.3378481864929199
H32_20230506_114500.ogg,57.0,60.0,trokin,0.484729140996933
H09_20230509_131000.ogg,39.0,42.0,whtdov,0.27567845582962036
H24_20230503_113000.ogg,45.0,48.0,grekis,0.2708134651184082
H19_20230427_081500.ogg,39.0,42.0,yeofly1,0.33303654193878174
H19_20230427_081500.ogg,54.0,57.0,yeofly1,0.3133549392223358
H30_20230515_115000.ogg,3.0,6.0,blbgra1,0.7375519871711731
H30_20230515_115000.ogg,27.0,30.0,baymac,0.3526286482810974
H30_20230515_115000.ogg,30.0,33.0,blbgra1,0.7165715098381042
H30_20230515_115000.ogg,36.0,39.0,blbgra1,0.25562813878059387
H30_20230515_115000.ogg,51.0,54.0,blbgra1,0.6109178066253662
H30_20230515_115000.ogg,57.0,60.0,blbgra1,0.9713356494903564
H10_20230516_090000.ogg,3.0,6.0,trokin,0.9370065927505493
H10_20230516_090000.ogg,3.0,6.0,cattyr,0.7895361185073853
H10_20230516_090000.ogg,12.0,15.0,cattyr,0.35547566413879395
H10_20230516_090000.ogg,18.0,21.0,cattyr,0.9745501279830933
H10_20230516_090000.ogg,21.0,24.0,yebela1,0.3829984962940216
H10_20230516_090000.ogg,21.0,24.0,cattyr,0.31796467304229736
H10_20230516_090000.ogg,24.0,27.0,yebela1,0.4201582968235016
H10_20230516_090000.ogg,27.0,30.0,cattyr,0.6942651867866516
H10_20230516_090000.ogg,30.0,33.0,cattyr,0.6923264265060425
H10_20230516_090000.ogg,30.0,33.0,trokin,0.5045828223228455
H10_20230516_090000.ogg,45.0,48.0,cattyr,0.8892336487770081
H10_20230516_090000.ogg,54.0,57.0,cattyr,0.6999361515045166
H74_20230425_151000.ogg,36.0,39.0,pavpig2,0.5202397108078003
H74_20230425_151000.ogg,39.0,42.0,pavpig2,0.4842413663864136
H06_20230501_134500.ogg,27.0,30.0,yectyr1,0.990833580493927
H06_20230501_134500.ogg,48.0,51.0,whbant1,0.3356427550315857
H26_20230426_164000.ogg,3.0,6.0,bicwre1,0.44795721769332886
H26_20230426_164000.ogg,6.0,9.0,bicwre1,0.37003880739212036
H26_20230426_164000.ogg,12.0,15.0,bicwre1,0.36539340019226074
H26_20230426_164000.ogg,15.0,18.0,bicwre1,0.600643515586853
H26_20230426_164000.ogg,18.0,21.0,bicwre1,0.5220058560371399
H26_20230426_164000.ogg,21.0,24.0,bicwre1,0.3237970173358917
H26_20230426_164000.ogg,24.0,27.0,bicwre1,0.5470377802848816
H26_20230426_164000.ogg,30.0,33.0,bicwre1,0.5731310844421387
H26_20230426_164000.ogg,36.0,39.0,bicwre1,0.3952313959598541
H26_20230426_164000.ogg,39.0,42.0,bicwre1,0.4162593483924866
H26_20230426_164000.ogg,45.0,48.0,bicwre1,0.6176030039787292
H26_20230426_164000.ogg,48.0,51.0,bicwre1,0.6129605770111084
H26_20230426_164000.ogg,51.0,54.0,bicwre1,0.555095911026001
H02_20230506_180000.ogg,36.0,39.0,crbtan1,0.5141215920448303
H63_20230429_055000.ogg,27.0,30.0,blbwre1,0.3103226125240326
H04_20230503_135000.ogg,18.0,21.0,tbsfin1,0.7237706780433655
H93_20230504_012500.ogg,0.0,3.0,gretin1,0.5757139921188354
H93_20230504_012500.ogg,3.0,6.0,gretin1,0.8932017683982849
H93_20230504_012500.ogg,6.0,9.0,gretin1,0.8575106263160706
