filename,start_time,end_time,primary_label,confidence
H65_20230518_133000.ogg,18.0,21.0,butsal1,0.5436500906944275
H65_20230518_133000.ogg,22.0,25.0,butsal1,0.4616386592388153
H65_20230518_133000.ogg,35.0,38.0,butsal1,0.5479597449302673
H65_20230518_133000.ogg,36.0,39.0,butsal1,0.336292415857315
H65_20230518_133000.ogg,42.0,45.0,tbsfin1,0.3484983146190643
H65_20230518_133000.ogg,44.0,47.0,tbsfin1,0.3349570035934448
H65_20230518_133000.ogg,52.0,55.0,butsal1,0.3395638763904571
H69_20230519_152000.ogg,0.0,3.0,whtdov,0.2059702426195144
H69_20230519_152000.ogg,44.0,47.0,whtdov,0.3789651095867157
H69_20230519_152000.ogg,45.0,48.0,whtdov,0.3120142817497253
H69_20230519_152000.ogg,53.0,56.0,whtdov,0.4073589146137237
H32_20230424_093500.ogg,12.0,15.0,chfmac1,0.8902410864830017
H32_20230424_093500.ogg,13.0,16.0,chfmac1,0.8846703767776489
H32_20230424_093500.ogg,14.0,17.0,chfmac1,0.7690236568450928
H32_20230424_093500.ogg,15.0,18.0,chfmac1,0.8181927800178528
H09_20230518_071000.ogg,7.0,10.0,stbwoo2,0.2208220660686493
H09_20230518_071000.ogg,52.0,55.0,piepuf1,0.2052163183689117
H8920_20230505_230500.ogg,22.0,25.0,littin1,0.6860929727554321
H8920_20230505_230500.ogg,23.0,26.0,littin1,0.5556796789169312
H8920_20230505_230500.ogg,27.0,30.0,littin1,0.5396170616149902
H8920_20230505_230500.ogg,28.0,31.0,littin1,0.7229745984077454
H8920_20230505_230500.ogg,29.0,32.0,littin1,0.873735785484314
H8920_20230505_230500.ogg,30.0,33.0,littin1,0.9427245259284972
H65_20230509_011500.ogg,0.0,3.0,compot1,0.1728190928697586
H65_20230509_011500.ogg,23.0,26.0,compot1,0.2414210736751556
H65_20230509_011500.ogg,24.0,27.0,compot1,0.3760676085948944
H65_20230509_011500.ogg,27.0,30.0,compot1,0.1574663519859314
H65_20230509_011500.ogg,47.0,50.0,compot1,0.1795564144849777
H79_20230427_070500.ogg,12.0,15.0,ywcpar,0.3111985027790069
H79_20230427_070500.ogg,13.0,16.0,ywcpar,0.3084364831447601
H79_20230427_070500.ogg,17.0,20.0,ywcpar,0.3362499177455902
H79_20230427_070500.ogg,18.0,21.0,ywcpar,0.2870738208293915
H79_20230427_070500.ogg,19.0,22.0,ywcpar,0.6516039371490479
H79_20230427_070500.ogg,20.0,23.0,ywcpar,0.557443380355835
H79_20230427_070500.ogg,21.0,24.0,ywcpar,0.2854886054992676
H11_20230504_115500.ogg,29.0,32.0,yebsee1,0.4238336086273193
H78_20230518_001000.ogg,24.0,27.0,compot1,0.2565832734107971
H78_20230518_001000.ogg,36.0,39.0,compot1,0.2209468632936477
H26_20230521_184000.ogg,1.0,4.0,norscr1,0.3804247081279754
H26_20230521_184000.ogg,3.0,6.0,norscr1,0.3818279206752777
H26_20230521_184000.ogg,5.0,8.0,norscr1,0.46953946352005
H26_20230521_184000.ogg,8.0,11.0,norscr1,0.4245288968086242
H26_20230521_184000.ogg,9.0,12.0,norscr1,0.7364569306373596
H26_20230521_184000.ogg,10.0,13.0,norscr1,0.6677995324134827
H26_20230521_184000.ogg,11.0,14.0,norscr1,0.7816838622093201
H26_20230521_184000.ogg,12.0,15.0,norscr1,0.417309045791626
H26_20230521_184000.ogg,13.0,16.0,norscr1,0.5275431275367737
H26_20230521_184000.ogg,14.0,17.0,norscr1,0.4661490619182586
H26_20230521_184000.ogg,15.0,18.0,norscr1,0.4561688601970672
H26_20230521_184000.ogg,16.0,19.0,norscr1,0.3940122127532959
H26_20230521_184000.ogg,17.0,20.0,norscr1,0.6897201538085938
H26_20230521_184000.ogg,18.0,21.0,norscr1,0.6251180171966553
H26_20230521_184000.ogg,19.0,22.0,norscr1,0.8140819072723389
H26_20230521_184000.ogg,20.0,23.0,norscr1,0.3900076746940613
H26_20230521_184000.ogg,21.0,24.0,norscr1,0.6182116866111755
H26_20230521_184000.ogg,22.0,25.0,norscr1,0.5999979972839355
H26_20230521_184000.ogg,27.0,30.0,norscr1,0.4164259731769562
H26_20230521_184000.ogg,28.0,31.0,norscr1,0.4166663289070129
H26_20230521_184000.ogg,32.0,35.0,norscr1,0.4037638902664184
H26_20230521_184000.ogg,33.0,36.0,norscr1,0.4849154055118561
H26_20230521_184000.ogg,34.0,37.0,norscr1,0.5201515555381775
H26_20230521_184000.ogg,36.0,39.0,norscr1,0.7555539011955261
H26_20230521_184000.ogg,37.0,40.0,norscr1,0.6542786955833435
H26_20230521_184000.ogg,38.0,41.0,norscr1,0.4123264253139496
H26_20230521_184000.ogg,39.0,42.0,norscr1,0.3898046910762787
H26_20230521_184000.ogg,46.0,49.0,norscr1,0.3851226568222046
H26_20230521_184000.ogg,47.0,50.0,norscr1,0.6941490769386292
H26_20230521_184000.ogg,48.0,51.0,norscr1,0.5056330561637878
H26_20230521_184000.ogg,49.0,52.0,norscr1,0.564203679561615
H26_20230521_184000.ogg,50.0,53.0,norscr1,0.3713971674442291
H26_20230521_184000.ogg,51.0,54.0,norscr1,0.4482041299343109
H26_20230521_184000.ogg,52.0,55.0,norscr1,0.5631983876228333
H26_20230521_184000.ogg,53.0,56.0,norscr1,0.3818584382534027
H26_20230521_184000.ogg,58.0,61.0,norscr1,0.7033747434616089
H03_20230518_111500.ogg,0.0,3.0,blcjay1,0.8137521743774414
H03_20230518_111500.ogg,1.0,4.0,blcjay1,0.9157388210296632
H03_20230518_111500.ogg,2.0,5.0,blcjay1,0.8680199384689331
H03_20230518_111500.ogg,3.0,6.0,blcjay1,0.7845451235771179
H03_20230518_111500.ogg,4.0,7.0,blcjay1,0.9351931810379028
H03_20230518_111500.ogg,5.0,8.0,blcjay1,0.876615047454834
H03_20230518_111500.ogg,6.0,9.0,blcjay1,0.984075963497162
H03_20230518_111500.ogg,7.0,10.0,blcjay1,0.9792585968971252
H03_20230518_111500.ogg,8.0,11.0,blcjay1,0.8863763213157654
H03_20230518_111500.ogg,9.0,12.0,blcjay1,0.6272276639938354
H03_20230518_111500.ogg,10.0,13.0,blcjay1,0.652131974697113
H03_20230518_111500.ogg,11.0,14.0,blcjay1,0.9866454005241394
H03_20230518_111500.ogg,12.0,15.0,blcjay1,0.974819540977478
H03_20230518_111500.ogg,13.0,16.0,blcjay1,0.7385529279708862
H03_20230518_111500.ogg,14.0,17.0,blcjay1,0.8249919414520264
H03_20230518_111500.ogg,16.0,19.0,blcjay1,0.7769387364387512
H03_20230518_111500.ogg,17.0,20.0,bobfly1,0.7669157981872559
H03_20230518_111500.ogg,18.0,21.0,blcjay1,0.4594003558158874
H03_20230518_111500.ogg,19.0,22.0,bobfly1,0.9756624102592468
H03_20230518_111500.ogg,20.0,23.0,bobfly1,0.98840069770813
H03_20230518_111500.ogg,21.0,24.0,bobfly1,0.83451247215271
H03_20230518_111500.ogg,21.0,24.0,blcjay1,0.8048979640007019
H03_20230518_111500.ogg,22.0,25.0,blcjay1,0.6476710438728333
H03_20230518_111500.ogg,22.0,25.0,bobfly1,0.6287575364112854
H03_20230518_111500.ogg,23.0,26.0,blcjay1,0.8823186755180359
H03_20230518_111500.ogg,24.0,27.0,blcjay1,0.9481510519981384
H03_20230518_111500.ogg,25.0,28.0,blcjay1,0.933646023273468
H03_20230518_111500.ogg,26.0,29.0,blcjay1,0.8147805333137512
H03_20230518_111500.ogg,27.0,30.0,blcjay1,0.6004840731620789
H03_20230518_111500.ogg,28.0,31.0,blcjay1,0.6407996416091919
H03_20230518_111500.ogg,30.0,33.0,bobfly1,0.8333742022514343
H03_20230518_111500.ogg,32.0,35.0,blcjay1,0.7607510089874268
H03_20230518_111500.ogg,33.0,36.0,blcjay1,0.8178885579109192
H03_20230518_111500.ogg,35.0,38.0,bobfly1,0.9748562574386596
H03_20230518_111500.ogg,36.0,39.0,bobfly1,0.927065908908844
H03_20230518_111500.ogg,47.0,50.0,blcjay1,0.7225759029388428
H03_20230518_111500.ogg,48.0,51.0,bobfly1,0.7523596286773682
H03_20230518_111500.ogg,49.0,52.0,bobfly1,0.7669508457183838
H03_20230518_111500.ogg,51.0,54.0,blcjay1,0.8342125415802002
H03_20230518_111500.ogg,53.0,56.0,blcjay1,0.6250750422477722
H03_20230518_111500.ogg,54.0,57.0,blcjay1,0.8299693465232849
H03_20230518_111500.ogg,55.0,58.0,blcjay1,0.5884779095649719
H16_20230429_060500.ogg,0.0,3.0,cotfly1,0.5336137413978577
H16_20230429_060500.ogg,1.0,4.0,strcuc1,0.8491952419281006
H16_20230429_060500.ogg,2.0,5.0,strcuc1,0.5835363864898682
H16_20230429_060500.ogg,5.0,8.0,strcuc1,0.6217131614685059
H16_20230429_060500.ogg,6.0,9.0,strcuc1,0.9003203511238098
H16_20230429_060500.ogg,9.0,12.0,strcuc1,0.6907614469528198
H16_20230429_060500.ogg,10.0,13.0,strcuc1,0.7839524745941162
H16_20230429_060500.ogg,11.0,14.0,strcuc1,0.7899808883666992
H16_20230429_060500.ogg,14.0,17.0,strcuc1,0.7927910685539246
H16_20230429_060500.ogg,15.0,18.0,strcuc1,0.9526450037956238
H16_20230429_060500.ogg,16.0,19.0,strcuc1,0.9527735710144044
H16_20230429_060500.ogg,19.0,22.0,strcuc1,0.5913265943527222
H16_20230429_060500.ogg,20.0,23.0,strcuc1,0.8343703746795654
H16_20230429_060500.ogg,21.0,24.0,strcuc1,0.885424017906189
H16_20230429_060500.ogg,26.0,29.0,strcuc1,0.7094487547874451
H16_20230429_060500.ogg,27.0,30.0,strcuc1,0.8533303141593933
H16_20230429_060500.ogg,28.0,31.0,strcuc1,0.7907741665840149
H16_20230429_060500.ogg,29.0,32.0,pavpig2,0.3324201703071594
H16_20230429_060500.ogg,32.0,35.0,strcuc1,0.6647163033485413
H16_20230429_060500.ogg,33.0,36.0,strcuc1,0.7337541580200195
H16_20230429_060500.ogg,34.0,37.0,pavpig2,0.4809650182723999
H16_20230429_060500.ogg,35.0,38.0,pavpig2,0.3758111298084259
H16_20230429_060500.ogg,36.0,39.0,strcuc1,0.7424812912940979
H16_20230429_060500.ogg,37.0,40.0,strcuc1,0.9283151030540466
H16_20230429_060500.ogg,38.0,41.0,strcuc1,0.58561772108078
H16_20230429_060500.ogg,41.0,44.0,strcuc1,0.6098665595054626
H16_20230429_060500.ogg,42.0,45.0,strcuc1,0.6851049065589905
H16_20230429_060500.ogg,46.0,49.0,strcuc1,0.7381443381309509
H16_20230429_060500.ogg,47.0,50.0,strcuc1,0.7959159016609192
H16_20230429_060500.ogg,54.0,57.0,pavpig2,0.4373929798603058
H37_20230515_010000.ogg,33.0,36.0,grepot1,0.1540986895561218
H37_20230515_010000.ogg,34.0,37.0,grepot1,0.2190142571926117
H32_20230507_103500.ogg,7.0,10.0,strcuc1,0.8285388350486755
H32_20230507_103500.ogg,8.0,11.0,strcuc1,0.7904133796691895
H32_20230507_103500.ogg,28.0,31.0,rugdov,0.7041276693344116
H32_20230507_103500.ogg,36.0,39.0,trokin,0.7792320251464844
H32_20230507_103500.ogg,37.0,40.0,trokin,0.8719286322593689
H32_20230507_103500.ogg,38.0,41.0,trokin,0.8498932719230652
H90_20230503_074500.ogg,30.0,33.0,pirfly1,0.7932775020599365
H90_20230503_074500.ogg,40.0,43.0,pirfly1,0.786446213722229
H90_20230503_074500.ogg,57.0,60.0,pirfly1,0.7688435912132263
H24_20230508_125000.ogg,4.0,7.0,whtdov,0.2423352748155594
H24_20230508_125000.ogg,5.0,8.0,whtdov,0.5170572996139526
H24_20230508_125000.ogg,12.0,15.0,whtdov,0.399567186832428
H24_20230508_125000.ogg,22.0,25.0,whtdov,0.434912770986557
H24_20230508_125000.ogg,23.0,26.0,whtdov,0.7273414731025696
H24_20230508_125000.ogg,24.0,27.0,whtdov,0.7556443810462952
H24_20230508_125000.ogg,29.0,32.0,whtdov,0.400911808013916
H24_20230508_125000.ogg,30.0,33.0,whtdov,0.7591802477836609
H24_20230508_125000.ogg,31.0,34.0,whtdov,0.7213349938392639
H24_20230508_125000.ogg,37.0,40.0,whtdov,0.4051693379878998
H24_20230508_125000.ogg,38.0,41.0,whtdov,0.7549406290054321
H24_20230508_125000.ogg,39.0,42.0,whtdov,0.6846175789833069
H24_20230508_125000.ogg,45.0,48.0,whtdov,0.3765627145767212
H24_20230508_125000.ogg,46.0,49.0,whtdov,0.561172604560852
H24_20230508_125000.ogg,47.0,50.0,whtdov,0.3018096685409546
H24_20230508_125000.ogg,54.0,57.0,whtdov,0.2685627937316894
H24_20230508_125000.ogg,55.0,58.0,whtdov,0.2291433662176132
H24_20230508_125000.ogg,56.0,59.0,whtdov,0.2247871309518814
H30_20230506_155000.ogg,25.0,28.0,pavpig2,0.3263077735900879
H30_20230506_155000.ogg,34.0,37.0,rugdov,0.6312142014503479
H30_20230506_155000.ogg,35.0,38.0,rugdov,0.4531096220016479
H30_20230506_155000.ogg,36.0,39.0,rugdov,0.6845388412475586
H30_20230506_155000.ogg,37.0,40.0,rugdov,0.5925101637840271
H30_20230506_155000.ogg,41.0,44.0,rugdov,0.5097498297691345
H30_20230506_155000.ogg,42.0,45.0,rugdov,0.3982771933078766
H30_20230506_155000.ogg,53.0,56.0,rugdov,0.5396955609321594
H30_20230506_155000.ogg,54.0,57.0,rugdov,0.5726906061172485
H02_20230504_141000.ogg,5.0,8.0,baymac,0.1613243967294693
H02_20230504_141000.ogg,6.0,9.0,baymac,0.3290150463581085
H02_20230504_141000.ogg,7.0,10.0,baymac,0.2153598219156265
H16_20230503_094500.ogg,2.0,5.0,strcuc1,0.6401296257972717
H16_20230503_094500.ogg,3.0,6.0,strcuc1,0.7305390238761902
H16_20230503_094500.ogg,4.0,7.0,strcuc1,0.7435365915298462
H16_20230503_094500.ogg,12.0,15.0,strcuc1,0.8643980622291565
H16_20230503_094500.ogg,13.0,16.0,strcuc1,0.9907251000404358
H16_20230503_094500.ogg,14.0,17.0,strcuc1,0.8281545042991638
H16_20230503_094500.ogg,16.0,19.0,strcuc1,0.7405745983123779
H16_20230503_094500.ogg,17.0,20.0,strcuc1,0.9052075147628784
H16_20230503_094500.ogg,18.0,21.0,strcuc1,0.8473239541053772
H16_20230503_094500.ogg,26.0,29.0,strcuc1,0.8282951712608337
H16_20230503_094500.ogg,27.0,30.0,strcuc1,0.6242417693138123
H16_20230503_094500.ogg,31.0,34.0,strcuc1,0.6564266681671143
H16_20230503_094500.ogg,32.0,35.0,strcuc1,0.742508590221405
H16_20230503_094500.ogg,35.0,38.0,strcuc1,0.6005599498748779
H16_20230503_094500.ogg,36.0,39.0,strcuc1,0.9146483540534972
H16_20230503_094500.ogg,37.0,40.0,strcuc1,0.976920485496521
H16_20230503_094500.ogg,39.0,42.0,grasal4,0.6432622671127319
H16_20230503_094500.ogg,40.0,43.0,grasal4,0.7349929213523865
H16_20230503_094500.ogg,41.0,44.0,strcuc1,0.8815261125564575
H16_20230503_094500.ogg,42.0,45.0,strcuc1,0.9576407074928284
H16_20230503_094500.ogg,43.0,46.0,strcuc1,0.6618751287460327
H16_20230503_094500.ogg,46.0,49.0,strcuc1,0.7389395833015442
H16_20230503_094500.ogg,47.0,50.0,strcuc1,0.6900900602340698
H16_20230503_094500.ogg,48.0,51.0,strcuc1,0.6120897531509399
H16_20230503_094500.ogg,50.0,53.0,baymac,0.2698440551757812
H16_20230503_094500.ogg,51.0,54.0,baymac,0.2948506772518158
H16_20230503_094500.ogg,52.0,55.0,strcuc1,0.8327323198318481
H16_20230503_094500.ogg,52.0,55.0,baymac,0.4319717586040497
H16_20230503_094500.ogg,53.0,56.0,strcuc1,0.683807909488678
H16_20230503_094500.ogg,53.0,56.0,baymac,0.2454706579446792
H16_20230503_094500.ogg,54.0,57.0,baymac,0.2964873909950256
H16_20230503_094500.ogg,55.0,58.0,baymac,0.4821748435497284
H16_20230503_094500.ogg,56.0,59.0,baymac,0.3204563856124878
H16_20230503_094500.ogg,57.0,60.0,baymac,0.2497342079877853
H63_20230426_084500.ogg,0.0,3.0,blbwre1,0.6606248021125793
H63_20230426_084500.ogg,13.0,16.0,blbwre1,0.7616332173347473
H63_20230426_084500.ogg,14.0,17.0,blbwre1,0.7130602598190308
H63_20230426_084500.ogg,15.0,18.0,blbwre1,0.2373162358999252
H69_20230509_040000.ogg,2.0,5.0,grepot1,0.1737367361783981
H69_20230509_040000.ogg,58.0,61.0,grepot1,0.2168029248714447
O201_20230520_092500.ogg,39.0,42.0,littin1,0.6932197213172913
O201_20230520_092500.ogg,40.0,43.0,littin1,0.5629786252975464
O201_20230520_092500.ogg,41.0,44.0,littin1,0.8271481990814209
O201_20230520_092500.ogg,43.0,46.0,littin1,0.5480682253837585
O201_20230520_092500.ogg,45.0,48.0,littin1,0.5503672957420349
H74_20230510_054500.ogg,8.0,11.0,whbman1,0.7177245616912842
H74_20230510_054500.ogg,9.0,12.0,whbman1,0.6875075101852417
H74_20230510_054500.ogg,10.0,13.0,whbman1,0.4081490337848663
H74_20230510_054500.ogg,33.0,36.0,whbman1,0.407315045595169
H74_20230510_054500.ogg,34.0,37.0,whbman1,0.3921855092048645
H74_20230510_054500.ogg,50.0,53.0,bubwre1,0.4320732057094574
H02_20230426_123500.ogg,27.0,30.0,trokin,0.5332012176513672
H32_20230421_204000.ogg,8.0,11.0,compot1,0.1943354904651641
H32_20230421_204000.ogg,25.0,28.0,compot1,0.1543251276016235
H17_20230428_202500.ogg,0.0,3.0,gretin1,0.4434299767017364
H17_20230428_202500.ogg,1.0,4.0,gretin1,0.4768270254135132
H17_20230428_202500.ogg,2.0,5.0,gretin1,0.3912768959999084
H90_20230510_123500.ogg,23.0,26.0,bubwre1,0.197518989443779
H90_20230510_123500.ogg,24.0,27.0,bubwre1,0.2160327285528183
H90_20230510_123500.ogg,27.0,30.0,bubwre1,0.1909823417663574
H27_20230501_082500.ogg,11.0,14.0,grekis,0.5789120197296143
H27_20230501_082500.ogg,23.0,26.0,bicwre1,0.4962268769741058
H27_20230501_082500.ogg,24.0,27.0,bicwre1,0.6832762956619263
H27_20230501_082500.ogg,25.0,28.0,bicwre1,0.7794263958930969
H27_20230501_082500.ogg,42.0,45.0,grekis,0.5652874708175659
H27_20230501_082500.ogg,43.0,46.0,grekis,0.5120538473129272
H03_20230501_174500.ogg,5.0,8.0,littin1,0.525081217288971
H78_20230423_170000.ogg,0.0,3.0,pavpig2,0.802954375743866
H78_20230423_170000.ogg,1.0,4.0,pavpig2,0.717799723148346
H78_20230423_170000.ogg,2.0,5.0,pavpig2,0.8057988882064819
H78_20230423_170000.ogg,3.0,6.0,pavpig2,0.5386316180229187
H78_20230423_170000.ogg,4.0,7.0,pavpig2,0.8252918720245361
H78_20230423_170000.ogg,5.0,8.0,pavpig2,0.5869746804237366
H78_20230423_170000.ogg,6.0,9.0,pavpig2,0.7566541433334351
H78_20230423_170000.ogg,7.0,10.0,pavpig2,0.7708913683891296
H78_20230423_170000.ogg,8.0,11.0,pavpig2,0.4819041788578033
H78_20230423_170000.ogg,21.0,24.0,pavpig2,0.8858234286308289
H78_20230423_170000.ogg,22.0,25.0,pavpig2,0.8734495043754578
H78_20230423_170000.ogg,23.0,26.0,pavpig2,0.7381601929664612
H78_20230423_170000.ogg,24.0,27.0,pavpig2,0.6381542086601257
H78_20230423_170000.ogg,25.0,28.0,pavpig2,0.7029035687446594
H78_20230423_170000.ogg,26.0,29.0,pavpig2,0.5266180634498596
H78_20230423_170000.ogg,27.0,30.0,pavpig2,0.528683602809906
H78_20230423_170000.ogg,52.0,55.0,pavpig2,0.5329104065895081
H78_20230423_170000.ogg,53.0,56.0,pavpig2,0.7447234392166138
H78_20230423_170000.ogg,54.0,57.0,pavpig2,0.7481089234352112
H78_20230423_170000.ogg,55.0,58.0,pavpig2,0.6526553630828857
H78_20230423_170000.ogg,56.0,59.0,pavpig2,0.6806777715682983
H78_20230423_170000.ogg,57.0,60.0,pavpig2,0.4033401906490326
H78_20230423_170000.ogg,58.0,61.0,pavpig2,0.456327885389328
H32_20230507_174000.ogg,25.0,28.0,crebob1,0.4909420013427734
H32_20230507_174000.ogg,34.0,37.0,pavpig2,0.3808901309967041
H32_20230507_174000.ogg,36.0,39.0,pavpig2,0.4057311415672302
H32_20230507_174000.ogg,37.0,40.0,pavpig2,0.4012078940868377
H32_20230507_174000.ogg,38.0,41.0,pavpig2,0.3631532788276672
H32_20230507_174000.ogg,44.0,47.0,crebob1,0.8844234943389893
H32_20230507_174000.ogg,45.0,48.0,crebob1,0.8518075346946716
H32_20230507_174000.ogg,46.0,49.0,crebob1,0.5634325742721558
H32_20230507_174000.ogg,57.0,60.0,crebob1,0.582292377948761
H32_20230507_174000.ogg,58.0,61.0,pavpig2,0.5122897028923035
H88_20230430_104000.ogg,0.0,3.0,bubwre1,0.3632975220680237
H88_20230430_104000.ogg,1.0,4.0,bubwre1,0.3243285417556762
H88_20230430_104000.ogg,2.0,5.0,bubwre1,0.2846033871173858
H88_20230430_104000.ogg,3.0,6.0,bubwre1,0.2908651232719421
H88_20230430_104000.ogg,4.0,7.0,bubwre1,0.319965124130249
H88_20230430_104000.ogg,5.0,8.0,bubwre1,0.1888020187616348
H88_20230430_104000.ogg,7.0,10.0,bubwre1,0.3426543772220611
H88_20230430_104000.ogg,8.0,11.0,bubwre1,0.3372605144977569
H88_20230430_104000.ogg,9.0,12.0,bubwre1,0.4802678525447845
H88_20230430_104000.ogg,10.0,13.0,bubwre1,0.3419963121414184
H88_20230430_104000.ogg,11.0,14.0,bubwre1,0.523773193359375
H88_20230430_104000.ogg,12.0,15.0,bubwre1,0.3963338732719421
H88_20230430_104000.ogg,13.0,16.0,bubwre1,0.4700050055980682
H88_20230430_104000.ogg,14.0,17.0,bubwre1,0.5946098566055298
H88_20230430_104000.ogg,15.0,18.0,bubwre1,0.4165120124816894
H88_20230430_104000.ogg,16.0,19.0,bubwre1,0.4924940466880798
H88_20230430_104000.ogg,17.0,20.0,bubwre1,0.4772167801856994
H88_20230430_104000.ogg,18.0,21.0,bubwre1,0.4322572350502014
H88_20230430_104000.ogg,19.0,22.0,bubwre1,0.3836375176906585
H88_20230430_104000.ogg,20.0,23.0,bubwre1,0.1805826425552368
H88_20230430_104000.ogg,22.0,25.0,bubwre1,0.252095878124237
H88_20230430_104000.ogg,38.0,41.0,bubwre1,0.2442967146635055
H88_20230430_104000.ogg,39.0,42.0,bubwre1,0.2065891474485397
H88_20230430_104000.ogg,40.0,43.0,bubwre1,0.2734518945217132
H88_20230430_104000.ogg,41.0,44.0,bubwre1,0.2450117319822311
H88_20230430_104000.ogg,42.0,45.0,bubwre1,0.3128121495246887
H88_20230430_104000.ogg,43.0,46.0,bubwre1,0.244629368185997
H88_20230430_104000.ogg,44.0,47.0,bubwre1,0.2864311933517456
H88_20230430_104000.ogg,45.0,48.0,bubwre1,0.212594449520111
H88_20230430_104000.ogg,46.0,49.0,bubwre1,0.2084389626979828
H88_20230430_104000.ogg,47.0,50.0,bubwre1,0.1981475204229354
H88_20230430_104000.ogg,48.0,51.0,bubwre1,0.3173854649066925
H88_20230430_104000.ogg,49.0,52.0,bubwre1,0.199376031756401
H88_20230430_104000.ogg,54.0,57.0,bubwre1,0.3543311953544616
H88_20230430_104000.ogg,55.0,58.0,bubwre1,0.2440751791000366
H88_20230430_104000.ogg,56.0,59.0,bubwre1,0.2242366075515747
H24_20230520_064500.ogg,21.0,24.0,whtdov,0.3008569478988647
H24_20230520_064500.ogg,32.0,35.0,whtdov,0.225964605808258
H24_20230520_064500.ogg,48.0,51.0,chfmac1,0.549360990524292
H24_20230520_064500.ogg,49.0,52.0,chfmac1,0.6500495076179504
H24_20230520_064500.ogg,50.0,53.0,chfmac1,0.4740688800811767
H24_20230520_064500.ogg,51.0,54.0,bugtan,0.2696819007396698
H24_20230520_064500.ogg,53.0,56.0,chfmac1,0.5482142567634583
H65_20230520_045500.ogg,15.0,18.0,compot1,0.1573376208543777
H21_20230514_141000.ogg,39.0,42.0,whtdov,0.4513573050498962
H10_20230501_160000.ogg,16.0,19.0,grekis,0.4924223721027374
H26_20230502_082500.ogg,4.0,7.0,yelori1,0.1630953550338745
H26_20230502_082500.ogg,5.0,8.0,yelori1,0.3424144685268402
H26_20230502_082500.ogg,6.0,9.0,yelori1,0.2997361719608307
H26_20230502_082500.ogg,13.0,16.0,bicwre1,0.2973415851593017
H26_20230502_082500.ogg,14.0,17.0,bicwre1,0.3517018258571625
H26_20230502_082500.ogg,15.0,18.0,bicwre1,0.3407399952411651
H26_20230502_082500.ogg,22.0,25.0,saffin,0.4692858159542084
H26_20230502_082500.ogg,25.0,28.0,yelori1,0.1243968904018402
H26_20230502_082500.ogg,34.0,37.0,yehbla2,0.4030773937702179
H26_20230502_082500.ogg,35.0,38.0,rebbla1,0.5242310166358948
H26_20230502_082500.ogg,35.0,38.0,yehbla2,0.4001421928405761
H26_20230502_082500.ogg,36.0,39.0,bicwre1,0.4294117391109466
H26_20230502_082500.ogg,37.0,40.0,bicwre1,0.3906654417514801
